date,lower_quartile_value,median_value,upper_quartile_value,avg_values_per_period,sample_mean,sample_std,sample_mean_lower,sample_mean_upper,sample_std_lower,sample_std_upper
26/09/2014,330000,364830.8861,409830.86,0.302328048,12.84022225,0.221644206,12.79796174,12.88248275,0.194849475,0.25468814
27/09/2014,330000,364885.1355,409949.2886,0.303111059,12.84060537,0.221730629,12.7984669,12.88274384,0.195003506,0.254668906
28/09/2014,330000,364926.5459,410047.3055,0.303921495,12.84095309,0.221779611,12.79894299,12.8829632,0.1951242,0.254607378
29/09/2014,330000,364955.791,410124.8941,0.304759013,12.84125117,0.22178373,12.79937784,12.88312449,0.195205428,0.254494478
30/09/2014,330000,364968.2676,410176.5575,0.305598759,12.8414868,0.221745874,12.79974431,12.8832293,0.195241935,0.254345336
1/10/2014,330000,364979.2981,410199.1825,0.306360542,12.84170029,0.221692422,12.80008515,12.88331542,0.195261132,0.254183808
2/10/2014,330000,364992.9781,410215.236,0.307157925,12.84188848,0.221609104,12.8003933,12.88338365,0.195246712,0.253999197
3/10/2014,330000,364995.5796,410228.5347,0.307933139,12.84207024,0.221513733,12.80068391,12.88345658,0.195214151,0.253812235
4/10/2014,330000,364997.562,410224.2096,0.308608341,12.8421881,0.221368584,12.80090508,12.88347112,0.195129353,0.253580907
5/10/2014,330000,365000,410220.0613,0.309237837,12.84229281,0.221196215,12.80110622,12.88347939,0.195013801,0.253328608
6/10/2014,330000,365000,410201.893,0.30981564,12.84233553,0.22097426,12.80123489,12.88343617,0.194843376,0.25303635
7/10/2014,330000,365000,410180.3368,0.310348602,12.84232046,0.220714088,12.80129558,12.88334534,0.194629464,0.25271509
8/10/2014,330000,365000,410151.8627,0.310753548,12.842272,0.220448134,12.80131138,12.88323263,0.194403335,0.252397929
9/10/2014,330000,365000,410130.1972,0.311101805,12.84222559,0.220202192,12.80131558,12.8831356,0.19418923,0.25211215
10/10/2014,330000,365000,410122.0393,0.311353273,12.84222442,0.220012489,12.80135035,12.88309849,0.194022334,0.251894364
11/10/2014,330000,365000,410144.6462,0.311578308,12.84231123,0.219902103,12.80145813,12.88316432,0.193925255,0.251767582
12/10/2014,330000,365000,410208.6181,0.311759356,12.84249572,0.219870518,12.80165277,12.88333866,0.193899832,0.251727769
13/10/2014,330000,365000,410294.7084,0.311825323,12.8427821,0.219917039,12.80194074,12.88362347,0.19394665,0.251772323
14/10/2014,330000,365000,410385.9447,0.311918631,12.84312309,0.219995335,12.80227548,12.88397069,0.194020406,0.251854886
15/10/2014,330000,365000,410490.011,0.312069165,12.84352808,0.220110046,12.8026647,12.88439146,0.194124704,0.251981503
16/10/2014,330000,365000,410583.5373,0.312295611,12.84392492,0.220206611,12.80304191,12.88480793,0.194208904,0.252093501
17/10/2014,330000,365000,410667.8854,0.312679469,12.84431294,0.220284125,12.80340699,12.8852189,0.19427242,0.252189529
18/10/2014,330000,365000,410741.4783,0.313157325,12.84468313,0.220343211,12.80374471,12.88562155,0.194312348,0.252275499
19/10/2014,330000,365000,410816.6863,0.313686425,12.84504648,0.220389539,12.80407099,12.88602197,0.194337076,0.252352805
20/10/2014,330000,365000,410906.1024,0.314275039,12.8454049,0.22042531,12.80438979,12.88642001,0.194349941,0.25242187
21/10/2014,330000,365002.8351,411020.9629,0.314863428,12.84576546,0.220457304,12.80470701,12.8868239,0.194356973,0.252490378
22/10/2014,330000,365009.4516,411155.4951,0.315430111,12.84612825,0.22048933,12.80502641,12.88723009,0.194364013,0.252558979
23/10/2014,330000,365033.3778,411314.6616,0.315958958,12.84650303,0.220525059,12.80535197,12.88765409,0.194371416,0.252636211
24/10/2014,330000,365070.4144,411494.3513,0.316478202,12.84688562,0.220564585,12.80568224,12.888089,0.194380815,0.252719838
25/10/2014,330000,365127.8651,411695.2276,0.316898405,12.84727893,0.220608538,12.80602279,12.88853508,0.19439434,0.252808217
26/10/2014,330000,365217.4667,411939.6835,0.31723496,12.84776836,0.220784765,12.80643873,12.889098,0.194526697,0.253044756
27/10/2014,330000,365336.9795,412225.5159,0.317445196,12.84833674,0.221070275,12.80691777,12.88975572,0.194757945,0.253402617
28/10/2014,330000,365485.5471,412564.4831,0.317554317,12.84900732,0.221496171,12.80747928,12.89053536,0.195116589,0.253915782
29/10/2014,330000,365662.1941,412954.9839,0.317541247,12.84978423,0.222069852,12.80813451,12.89143394,0.195613961,0.254585476
30/10/2014,330000,365875.0454,413378.2934,0.317521337,12.85065374,0.2227681,12.80887315,12.89243432,0.19622907,0.255385884
31/10/2014,330000,366115.325,413800.9339,0.317465798,12.85156547,0.223521364,12.80965479,12.89347615,0.196898914,0.256239897
1/11/2014,330000,366371.9681,414184.5252,0.31746131,12.85246007,0.224248481,12.81042911,12.89449103,0.19754851,0.257059736
2/11/2014,330000,366641.2481,414504.8011,0.317515952,12.85329269,0.224879734,12.81116494,12.89542045,0.198116774,0.257764984
3/11/2014,330000,366906.512,414743.9492,0.31770863,12.85403215,0.225385077,12.81182975,12.89623455,0.198573299,0.258327134
4/11/2014,330000,367164.6199,414902.3869,0.317969285,12.85468391,0.225757807,12.81242102,12.8969468,0.19890695,0.258746403
5/11/2014,330000,367400.2428,415012.7607,0.318187032,12.85526545,0.226028197,12.81295286,12.89757804,0.199145701,0.259055518
6/11/2014,330000,367604.764,415085.8699,0.318350974,12.85573584,0.226160491,12.81339188,12.89807981,0.199258523,0.259212782
7/11/2014,330000,367780.4991,415172.8149,0.318483353,12.85618029,0.226273678,12.81380735,12.89855323,0.199353842,0.259349158
8/11/2014,330000,367943.375,415283.5834,0.318621575,12.85659167,0.226365085,12.81419383,12.89898951,0.199429975,0.259460563
9/11/2014,330000,368085.8165,415431.1815,0.318754335,12.85696942,0.226439271,12.81454783,12.89939102,0.199489755,0.259554014
10/11/2014,330000,368219.7169,415614.3072,0.318866092,12.85731153,0.226498994,12.8148673,12.89975575,0.199535899,0.259632241
11/11/2014,330000,368353.0068,415862.613,0.319002048,12.85765283,0.226543566,12.81519173,12.90011394,0.199570345,0.259690613
12/11/2014,330000,368486.1805,416154.998,0.319369535,12.85800264,0.226579838,12.81551912,12.90048616,0.199593474,0.259745528
13/11/2014,330000,368610.5252,416502.1313,0.319816218,12.85837747,0.22660984,12.81586269,12.90089225,0.199605413,0.259801815
14/11/2014,330000,368721.7924,416920.5399,0.320355536,12.85878438,0.226629631,12.81623673,12.90133202,0.199606368,0.259849397
15/11/2014,330000,368816.2325,417392.8352,0.320997341,12.8592187,0.226644488,12.81663889,12.9017985,0.199602853,0.259891513
16/11/2014,330000,368889.2498,417890.9482,0.321676233,12.85966651,0.226649836,12.81706347,12.90226955,0.199594998,0.259916628
17/11/2014,330000,368940.1702,418385.1712,0.322261027,12.86011911,0.226651804,12.81750444,12.90273378,0.199590365,0.259928501
18/11/2014,330000,368975.0909,418845.9627,0.322690473,12.86055007,0.226657891,12.81793824,12.90316191,0.199597973,0.259932082
19/11/2014,330000,368999.8744,419333.8076,0.322966224,12.86094829,0.226668448,12.81835914,12.90353744,0.199621214,0.259923127
20/11/2014,330000,369033.8389,419862.9682,0.323185838,12.86131402,0.226682952,12.81876002,12.90386801,0.199655403,0.259907411
21/11/2014,330000,369080.8686,420450.0239,0.323430118,12.86165933,0.226704273,12.81914239,12.90417628,0.199697391,0.259896801
22/11/2014,330000,369156.12,421113.2517,0.323699425,12.86198561,0.226739442,12.81949766,12.90447355,0.199748493,0.259906731
23/11/2014,330000,369259.3802,421884.749,0.323928898,12.86231442,0.226779097,12.8198507,12.90477814,0.199801324,0.259925157
24/11/2014,330000,369385.5188,422704.9205,0.324233583,12.86264784,0.226825689,12.82019865,12.90509703,0.19985552,0.25995871
25/11/2014,330000,369523.4787,423494.0407,0.324409154,12.86299357,0.2268825,12.82055201,12.90543513,0.199915911,0.260008236
26/11/2014,330000,369658.7181,424181.7585,0.324409222,12.86333759,0.226956907,12.82089927,12.90577591,0.199991189,0.260078863
27/11/2014,330000,369777.5928,424712.891,0.324158314,12.86368156,0.22704407,12.82124619,12.90611693,0.200078892,0.260162329
28/11/2014,330000,369871.269,425071.4264,0.323758707,12.864016,0.22714136,12.82158779,12.90644421,0.200178973,0.260252193
29/11/2014,330000,369937.4004,425284.5368,0.323301765,12.86436169,0.227221335,12.82194803,12.90677535,0.200266147,0.260318674
30/11/2014,330000,369973.9461,425350.3298,0.322892756,12.86472913,0.22728335,12.8223382,12.90712005,0.200340234,0.260360453
1/12/2014,330000,369993.6783,425357.4354,0.322605398,12.86513207,0.227316678,12.82277414,12.90749,0.200391817,0.260365195
2/12/2014,330000,369999.3513,425357.2803,0.322453117,12.86542864,0.227129559,12.82314582,12.90771147,0.200249648,0.260116563
3/12/2014,330000,370000,425359.8779,0.322448547,12.86565569,0.22676392,12.82348116,12.90783021,0.199950076,0.259663516
4/12/2014,330000,370000,425366.6317,0.322423069,12.86576756,0.226188491,12.82374015,12.90779497,0.199465408,0.258970422
5/12/2014,330000,370000,425377.0495,0.322288576,12.86573297,0.225411793,12.82388627,12.90757968,0.198801092,0.258050141
6/12/2014,330000,370000,425382.8295,0.322078717,12.86556529,0.224499647,12.82390734,12.90722324,0.198007637,0.256989372
7/12/2014,330000,370000,425394.1729,0.321759798,12.86533411,0.223555667,12.82385867,12.90680954,0.197179221,0.255902513
8/12/2014,330000,370000,425404.6691,0.321559947,12.86511841,0.222706715,12.8237921,12.90644471,0.196425688,0.254937866
9/12/2014,330000,370000,425418.7136,0.32155419,12.86500252,0.222045206,12.82377498,12.90623005,0.195828654,0.254201061
10/12/2014,330000,370068.4143,425434.7765,0.321837426,12.8650244,0.22162464,12.82383475,12.90621404,0.195434969,0.253753863
11/12/2014,330000,370209.1396,425453.6586,0.322542607,12.86518763,0.221403667,12.82399175,12.90638352,0.195213305,0.253541184
12/12/2014,330000,370398.0273,425483.3841,0.323674689,12.86544091,0.221331879,12.82421854,12.90666328,0.195127435,0.25349294
13/12/2014,330000,370676.1093,425529.1441,0.325066497,12.86582307,0.2214469,12.82455337,12.90709276,0.195214161,0.253646759
14/12/2014,330000,371041.6753,425588.4191,0.326547228,12.86617169,0.221557518,12.82487282,12.90747057,0.195306824,0.253780764
15/12/2014,330000,371487.9985,425670.6297,0.327917962,12.86648667,0.221662721,12.82518021,12.90779312,0.195406381,0.25389101
16/12/2014,330000,371938.3361,425791.1149,0.329034416,12.86677398,0.221774041,12.82547432,12.90807363,0.19552012,0.253995033
17/12/2014,330000,372418.0882,425978.7398,0.329663345,12.86706274,0.221892399,12.82578238,12.90834311,0.19564788,0.254095353
18/12/2014,330000,372891.5606,426234.7021,0.329893864,12.86737814,0.222026726,12.82611105,12.90864523,0.195787996,0.254216554
19/12/2014,330000,373346.6911,426563.2727,0.32970178,12.86773056,0.222177332,12.82646576,12.90899535,0.195937964,0.254363169
20/12/2014,330000,373769.6392,426965.7469,0.329256738,12.86813538,0.222349137,12.82685659,12.90941416,0.196099627,0.254544585
21/12/2014,330000,374111.2744,427433.0022,0.328755342,12.86858375,0.222532652,12.82727812,12.90988938,0.196265568,0.254748503
22/12/2014,330000,374401.4349,427938.2623,0.328184523,12.86906757,0.222725336,12.82771967,12.91041547,0.196431814,0.254974624
23/12/2014,330000,374653.4872,428443.8489,0.327719142,12.86956819,0.222913006,12.82817133,12.91096505,0.196589325,0.255201497
24/12/2014,330000,374819.2449,428903.6075,0.327426798,12.87002345,0.223052644,12.82859217,12.91145473,0.19670766,0.255368595
25/12/2014,330000,374915.3656,429303.9318,0.32724828,12.87043578,0.223154412,12.82898255,12.91188901,0.196795678,0.255487703
26/12/2014,330000,374957.9575,429679.867,0.327313138,12.87091424,0.223316755,12.82944407,12.9123844,0.196946345,0.255662304
27/12/2014,330000,375000,430022.9395,0.327618448,12.87144229,0.223517956,12.82995835,12.91292623,0.197137164,0.255872551
28/12/2014,330000,375000,430367.0607,0.32817136,12.87206171,0.223806146,12.83055475,12.91356868,0.197408614,0.256176505
29/12/2014,330000,375000,430744.1901,0.328859454,12.8728058,0.224202957,12.83126497,12.91434662,0.197781158,0.256596859
30/12/2014,330000,375000,431170.2925,0.32975059,12.87367369,0.224701327,12.83208206,12.91526531,0.198244358,0.257131854
31/12/2014,330000,375000,431645.9912,0.330760816,12.87460315,0.225253685,12.8329482,12.91625809,0.198753757,0.257730784
1/01/2015,330000,375000,432135.872,0.331835831,12.87551411,0.225788124,12.83379553,12.91723269,0.199245288,0.2583123
2/01/2015,330000,375000,432610.7283,0.332951503,12.87632926,0.226236205,12.83456131,12.91809721,0.199659655,0.258796463
3/01/2015,330000,375000,433048.7679,0.334146972,12.87701025,0.226564191,12.83520933,12.91881117,0.199964764,0.259148159
4/01/2015,330000,375000,433454.1851,0.335420989,12.87756697,0.226789316,12.83574268,12.91939126,0.200173766,0.259390192
5/01/2015,330000,375000,433786.4001,0.336791467,12.8779962,0.226905968,12.8361644,12.91982801,0.200284669,0.259511693
6/01/2015,330000,375000,434052.2874,0.338127925,12.87828063,0.226904177,12.83644569,12.92011557,0.20028112,0.259512594
7/01/2015,330000,375000,434262.4047,0.339418067,12.87850038,0.226887405,12.83666255,12.92033822,0.200262919,0.259498505
8/01/2015,330000,375000,434418.9239,0.340636828,12.87866649,0.226861997,12.83682017,12.92051281,0.200233015,0.259480659
9/01/2015,330000,375000,434537.4852,0.341631113,12.87878208,0.226835662,12.83691825,12.92064592,0.200197074,0.259469585
10/01/2015,330000,375000,434617.3915,0.342331134,12.87885078,0.226810897,12.83696792,12.92073364,0.200161822,0.259461351
11/01/2015,330000,375000,434663.2515,0.342908945,12.87888237,0.226780757,12.83698714,12.92077759,0.200125044,0.259442139
12/01/2015,330000,375000,434703.5566,0.343424187,12.87890475,0.226753985,12.83700125,12.92080825,0.200093916,0.259422767
13/01/2015,330000,375000,434745.9387,0.343835877,12.87895227,0.226735931,12.83703943,12.92086511,0.20007079,0.2594129
14/01/2015,330000,375000,434782.2034,0.344120109,12.87904644,0.226729957,12.83711649,12.92097639,0.200055191,0.259421586
15/01/2015,330000,375000,434812.2638,0.344404014,12.87918575,0.226729042,12.83723354,12.92113795,0.200041671,0.259439651
16/01/2015,330000,375000,434777.4445,0.344550624,12.87929291,0.226701135,12.83730772,12.9212781,0.199995428,0.259440226
17/01/2015,330000,375000,434665.8143,0.344565946,12.87936865,0.226648823,12.83734598,12.92139132,0.199922545,0.259420565
18/01/2015,330000,375000,434491.7598,0.344498746,12.87938988,0.226562069,12.83733011,12.92144965,0.199815879,0.259366594
19/01/2015,330000,375000,434255.794,0.344334635,12.87931773,0.226435668,12.83722412,12.92141134,0.19967192,0.259270738
20/01/2015,330000,375000,433979.7311,0.34419842,12.87916493,0.226273775,12.83705314,12.92127672,0.199501803,0.259126511
21/01/2015,330000,375000,433730.7419,0.344356183,12.87897894,0.226097775,12.83686124,12.92109665,0.199324711,0.258957919
22/01/2015,330000,375000,433557.6598,0.344711466,12.87882279,0.225936772,12.83670803,12.92093756,0.199167442,0.258796575
23/01/2015,330000,375000,433476.9338,0.345343665,12.87873627,0.225805445,12.836634,12.92083855,0.19904488,0.258656362
24/01/2015,330000,375000,433502.5426,0.346286265,12.87874383,0.225716551,12.83665741,12.92083026,0.198966108,0.258555157
25/01/2015,330000,375000,433622.4831,0.347475379,12.87882321,0.22565154,12.83676331,12.92088311,0.19891696,0.258468408
26/01/2015,330000,375000,433799.2475,0.348644915,12.87896932,0.225613456,12.83693635,12.92100229,0.198894624,0.258407877
27/01/2015,330000,375000,434032.6441,0.349729107,12.87918695,0.225602744,12.83718665,12.92118726,0.198902555,0.258369461
28/01/2015,330000,375000,434241.1064,0.350565785,12.87938239,0.225570747,12.83742834,12.92133643,0.198897181,0.258298458
29/01/2015,330000,375000,434431.1001,0.351099565,12.87956678,0.225525137,12.8376637,12.92146985,0.198881041,0.258210013
30/01/2015,330000,375000,434588.1703,0.351408383,12.87972722,0.225459267,12.83788485,12.9215696,0.198850418,0.258093288
31/01/2015,330000,375000,434721.3706,0.351660011,12.87988765,0.225391103,12.83808841,12.92168688,0.198807579,0.257989278
1/02/2015,330000,375000,434814.4534,0.351689729,12.88004845,0.225324175,12.83827818,12.92181871,0.198757937,0.257898558
2/02/2015,330000,375000,434879.2808,0.351843052,12.88019859,0.22525315,12.83844006,12.92195712,0.198694478,0.257818497
3/02/2015,330000,375000,434930.3057,0.352107904,12.8803511,0.225191821,12.83858003,12.92212218,0.198626835,0.257768689
4/02/2015,330000,375000,434960.9219,0.352483298,12.88049526,0.225134856,12.83869782,12.9222927,0.198555662,0.257734968
5/02/2015,330000,375000,434977.0764,0.352884412,12.8806336,0.225086097,12.83880099,12.92246621,0.198487596,0.257716842
6/02/2015,330000,375000,434985.4099,0.353345122,12.88074253,0.225028457,12.83888643,12.92259863,0.198417381,0.257679993
7/02/2015,330000,375000,434991.8527,0.353822809,12.88082981,0.224966004,12.83896592,12.92269371,0.198351306,0.257625017
8/02/2015,330000,375000,434999.5532,0.354337303,12.88090414,0.224904921,12.83904902,12.92275926,0.198295973,0.257557266
9/02/2015,330000,375000,435000,0.354802637,12.88096159,0.224839401,12.83913699,12.92278619,0.198248587,0.257466603
10/02/2015,330000,375000,435000,0.355258476,12.88101584,0.224777698,12.83923581,12.92279586,0.198212934,0.257367738
11/02/2015,330000,375000,435000,0.355576385,12.88106664,0.224717642,12.83934554,12.92278774,0.198187044,0.257258264
12/02/2015,330000,375000,435000,0.355830746,12.8811194,0.224662137,12.83945826,12.92278053,0.198166243,0.2571524
13/02/2015,330000,375000,435000,0.355942739,12.88118561,0.224618471,12.83957564,12.92279558,0.198152141,0.257065722
14/02/2015,330000,375000,435002.3321,0.355997904,12.88126743,0.224578901,12.8396963,12.92283856,0.1981351,0.256993585
15/02/2015,330000.7612,375000,435007.1914,0.355983903,12.8813622,0.224542013,12.83981673,12.92290767,0.198113237,0.256935327
16/02/2015,330051.4864,375000,435012.7855,0.35596383,12.88147051,0.224494194,12.83994055,12.92300048,0.19807482,0.25687494
17/02/2015,330146.7587,375000,435020.6937,0.356111292,12.88159555,0.224439779,12.84006315,12.92312795,0.198019723,0.256823328
18/02/2015,330301.3526,375000,435030.5047,0.35638927,12.88172861,0.224373333,12.84018592,12.9232713,0.19794829,0.256766541
19/02/2015,330524.6972,375000,435040.9679,0.356766587,12.88186039,0.224291781,12.8403041,12.92341668,0.197860066,0.256697666
20/02/2015,330810.1285,375000,435051.3954,0.357382437,12.8819818,0.224195316,12.8404121,12.92355149,0.197757233,0.256613908
21/02/2015,331131.6594,375000,435062.1427,0.358048255,12.88208581,0.224089571,12.84050843,12.9236632,0.197648477,0.256516127
22/02/2015,331459.2629,375000,435072.8617,0.358712931,12.88216866,0.223980742,12.84059305,12.92374428,0.197542039,0.256407248
23/02/2015,331733.7347,375000,435090.2417,0.359214514,12.88223263,0.223906465,12.84065617,12.92380909,0.197468231,0.256334683
24/02/2015,331949.3528,375000,435113.1849,0.359519343,12.88227785,0.223857843,12.8407071,12.92384859,0.197423474,0.256281838
25/02/2015,332086.4878,375000,435141.7021,0.359878058,12.88230512,0.223852216,12.840735,12.92387525,0.19741827,0.256275761
26/02/2015,332143.9361,375000,435176.1831,0.360195755,12.88232104,0.223890957,12.84074469,12.92389738,0.197452989,0.256319283
27/02/2015,332120.0418,375000,435216.7498,0.360552723,12.88233534,0.223975324,12.8407414,12.92392929,0.1975263,0.256417519
28/02/2015,332076.3659,375000,435258.1373,0.360991309,12.88234714,0.224077647,12.84073233,12.92396196,0.197615481,0.256536256
1/03/2015,332058.6101,375000,435296.2495,0.361640865,12.88235082,0.224175378,12.84071649,12.92398514,0.197700902,0.256649302
2/03/2015,332078.9082,375000,435329.7663,0.362416217,12.88235662,0.224255744,12.84071053,12.92400272,0.197773568,0.256738621
3/03/2015,332157.9494,375000,435358.5336,0.363133543,12.88237141,0.224306944,12.84072544,12.92401738,0.197824184,0.256789029
4/03/2015,332302.1413,375000,435395.7113,0.363785633,12.88239772,0.224323684,12.84076688,12.92402856,0.197849288,0.256792657
5/03/2015,332495.509,375000,435466.5978,0.364294841,12.88244342,0.224312896,12.84083949,12.92404735,0.197853894,0.256759085
6/03/2015,332725.5392,375000,435543.2161,0.364665897,12.88249579,0.224263691,12.84093955,12.92405202,0.197832369,0.2566699
7/03/2015,332938.052,375000,435666.1868,0.364772882,12.8825621,0.224213447,12.84105735,12.92406684,0.197811971,0.256576468
8/03/2015,333124.6499,375000,435823.5648,0.364531973,12.8826287,0.224152783,12.84118386,12.92407354,0.19778606,0.256465591
9/03/2015,333276.5264,375000,436049.3427,0.364179107,12.88270277,0.224094533,12.8413118,12.92409374,0.197759118,0.256362234
10/03/2015,333390.3215,375000,436316.8303,0.363725042,12.88275959,0.224030114,12.84141968,12.92409949,0.197724492,0.256255191
11/03/2015,333481.2606,375000,436642.4598,0.363225688,12.88280138,0.223959682,12.84150347,12.9240993,0.197678786,0.256149936
12/03/2015,333539.7539,375000,436970.7044,0.362670708,12.88282211,0.223889705,12.84155241,12.92409181,0.197625712,0.256056861
13/03/2015,333604.4511,375000,437265.7012,0.362248421,12.88281852,0.223800794,12.84156912,12.92406793,0.197549444,0.255951855
14/03/2015,333667.8504,375000,437502.4172,0.362053158,12.88278759,0.22369487,12.84155573,12.92401946,0.197454819,0.255832401
15/03/2015,333729.9542,375000,437652.18,0.362036656,12.88273684,0.223572698,12.84152303,12.92395066,0.197344441,0.255696478
16/03/2015,333795.4936,375000,437637.4974,0.362154718,12.8826495,0.223422209,12.84146835,12.92383065,0.197214404,0.25552018
17/03/2015,333870.22,375000,437533.3032,0.36229999,12.88255301,0.223254713,12.841411,12.92369501,0.197071258,0.25532158
